Track,Track链接,Month,Pending,Clear,Reject,Total,Ave. Waiting Days for Complete Cases,字段2_link,CheckeeCaseNo,LastName,FirstName,ID,Univeristy,CheckDate,Degree,VisaType,VisaEntry,Employer,JobTitle,Consulate,YearsInUSA,Major,Status,Country,CompleteDate,Note
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828013,Checkee CaseNum: 828013,Last Name: N/A,First Name: N/A,ID: qiusuguo,University(College): N/A,Check Date: 2019-12-02,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: BME,Status: Clear,Country: N/A,Complete Date: 2020-01-08,Note: Second update 1/7/20 PM
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828069,Checkee CaseNum: 828069,Last Name: N/A,First Name: N/A,ID: 710910915665976,University(College): N/A,Check Date: 2019-12-02,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: N/A,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828120,Checkee CaseNum: 828120,Last Name: N/A,First Name: N/A,ID: fy2019,University(College): N/A,Check Date: 2019-12-02,Degree: N/A,Visa Type: H1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Chemical Engineering,Status: Clear,Country: N/A,Complete Date: 2020-01-08,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828148,Checkee CaseNum: 828148,Last Name: N/A,First Name: N/A,ID: andylee,University(College): N/A,Check Date: 2019-12-02,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ChengDu,Years in Usa: 0,Major: N/A,Status: Pending,Country: 中国,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828167,Checkee CaseNum: 828167,Last Name: N/A,First Name: N/A,ID: mryunoah,University(College): N/A,Check Date: 2019-12-02,Degree: MS,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Computer Engineering,Status: Clear,Country: N/A,Complete Date: 2019-12-31,"Note: 11/29 case created
12/02 interviewed 收走我的offer letter，employment verification和resume
12/23 2nd update
12/26 3rd update
12/27 4th update 心真的累 做梦梦到rejected
12/31 issued"
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828185,Checkee CaseNum: 828185,Last Name: N/A,First Name: N/A,ID: cnpcshangbo,University(College): N/A,Check Date: 2019-12-02,Degree: Ph.D,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: Post Doc,US Consulate: ShenYang,Years in Usa: 0,Major: Civil Engineering,Status: Pending,Country: China,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828244,Checkee CaseNum: 828244,Last Name: N/A,First Name: N/A,ID: 南海神饿,University(College): N/A,Check Date: 2019-12-02,Degree: MS,Visa Type: B2,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: CS,Status: Clear,Country: N/A,Complete Date: 2020-01-07,"Note: Case Created: 29-Nov-2019
1st Updated: 02-Dec-2019
2nd Updated: 06-Jan-2020
Issued: 07-Jan-2020
等待有些漫长，不过总算赶上了～"
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828251,Checkee CaseNum: 828251,Last Name: NA,First Name: NA,ID: sonofspring,University(College): NA,Check Date: 2019-12-02,Degree: MS,Visa Type: H1,Visa Entry: New,Employer: NA,Job Title: NA,US Consulate: ShangHai,Years in Usa: 0,Major: Computer Engineering,Status: Pending,Country: China,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828290,Checkee CaseNum: 828290,Last Name: N/A,First Name: N/A,ID: 求快过,University(College): DUKE,Check Date: 2019-12-02,Degree: MS,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 3,Major: ECE,Status: Pending,Country: United States,Complete Date: 0000-00-00,Note: One update Jan 3
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828303,Checkee CaseNum: 828303,Last Name: N/A,First Name: N/A,ID: 求求求签证,University(College): N/A,Check Date: 2019-12-02,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Petroleum Engineering/ Ch,Status: Pending,Country: N/A,Complete Date: 0000-00-00,"Note: Case Created Nov-29-2019
Last Update Dec-02 - 2019
Jan - 02 - 2020, still ap. 
面试是个白人男子，有点富态，问的特别仔细，而且看我的简历也很仔细。感觉面试有十多分钟。然后说需要check 3/4周。然鹅都1.2了还没更新。心急如焚。
雍和宫也去过了。
拜拜拜超越妹妹。
早点issue吧。。。。。。。
Jan-06-2020, no update.....跪求。。。。，看到周围的人都陆续有了更新，更急了。。。每天好难熬啊。。。
拜超越妹妹！！！！
Jan-10-202, update!!!!
跪求下周一issue！拜托诸神！出来了就去雍和宫还愿去！"
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828313,Checkee CaseNum: 828313,Last Name: N/A,First Name: N/A,ID: Luna,University(College): N/A,Check Date: 2019-12-02,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Chemistry,Status: Clear,Country: N/A,Complete Date: 2020-01-03,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828399,Checkee CaseNum: 828399,Last Name: N/A,First Name: N/A,ID: 求过。。。,University(College): N/A,Check Date: 2019-12-02,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShenYang,Years in Usa: 0,Major: N/A,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828408,Checkee CaseNum: 828408,Last Name: N/A,First Name: N/A,ID: juggl,University(College): N/A,Check Date: 2019-12-02,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 7,Major: Computer Science,Status: Pending,Country: N/A,Complete Date: 0000-00-00,"Note: Note:
Case Created Nov-29-2019
First Update Dec-02 - 2019
Last update Jan-08-2020"
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828434,Checkee CaseNum: 828434,Last Name: N/A,First Name: N/A,ID: wemail,University(College): N/A,Check Date: 2019-12-02,Degree: N/A,Visa Type: B2,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 5,Major: N/A,Status: Clear,Country: N/A,Complete Date: 2020-01-08,"Note: Case created 11/29/2019
1st updated 12/02/2019
2nd updated 01/06/2020
3rd updated 01/07/2020
Issued  01/08/2020"
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828435,Checkee CaseNum: 828435,Last Name: N/A,First Name: N/A,ID: xxx,University(College): N/A,Check Date: 2019-12-02,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: N/A,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=827750,Checkee CaseNum: 827750,Last Name: Xiong,First Name: Huan,ID: AA009G0P0Z,University(College): Chinese Academy of Sciences,Check Date: 2019-12-03,Degree: Ph.D,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Computer Science,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=827832,Checkee CaseNum: 827832,Last Name: N/A,First Name: Sherman,ID: Sherman,University(College): N/A,Check Date: 2019-12-03,Degree: MS,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: Others,Years in Usa: 0,Major: EE,Status: Pending,Country: N/A,Complete Date: 0000-00-00,"Note: Dec3,2019   interview
Dec4,2019  Administrative Processing
Dec18,2019 1st updated Administrative Processing
Dec20,2019 2nd updated Administrative Processing
Jan06,2020 3rd updated Administrative Processing
Jan06,2020 Request passport"
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=827752,Checkee CaseNum: 827752,Last Name: Wang,First Name: Limin,ID: 一个月后就,University(College): College of William and Mary,Check Date: 2019-12-03,Degree: MS,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Computer Science,Status: Pending,Country: China,Complete Date: 0000-00-00,"Note: Case Created:	02-Dec-2019
Case Last Updated:	03-Dec-2019"
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=827769,Checkee CaseNum: 827769,Last Name: N/A,First Name: N/A,ID: checkedQuick,University(College): N/A,Check Date: 2019-12-03,Degree: MS,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 8,Major: CE,Status: Clear,Country: China,Complete Date: 2020-01-08,"Note: Case Created: 12/02/2019
Last Updated: 12/03/2019

No update 01/05/2020, today is Sunday. I don’t like Sunday. 

Hope it will come out next 2 weeks

01/07/2020, there is an update. 

01/08/2020 issued"
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=827823,Checkee CaseNum: 827823,Last Name: N/A,First Name: N/A,ID: 求好运,University(College): N/A,Check Date: 2019-12-03,Degree: MS,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: software engineer,US Consulate: BeiJing,Years in Usa: 3,Major: EE,Status: Pending,Country: China,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=827831,Checkee CaseNum: 827831,Last Name: N/A,First Name: N/A,ID: lfzhchhw,University(College): N/A,Check Date: 2019-12-03,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: cse,Status: Clear,Country: N/A,Complete Date: 2019-12-05,Note: 上海的26号窗口金发大姐姐当场过
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=827849,Checkee CaseNum: 827849,Last Name: N/A,First Name: N/A,ID: cathiexin,University(College): N/A,Check Date: 2019-12-03,Degree: N/A,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Chemistry,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=827834,Checkee CaseNum: 827834,Last Name: N/A,First Name: N/A,ID: yangcong,University(College): N/A,Check Date: 2019-12-03,Degree: N/A,Visa Type: H1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: PharmaSci,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=827853,Checkee CaseNum: 827853,Last Name: N/A,First Name: N/A,ID: wzienrgo,University(College): N/A,Check Date: 2019-12-03,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Material Science,Status: Clear,Country: N/A,Complete Date: 2020-01-04,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=827877,Checkee CaseNum: 827877,Last Name: N/A,First Name: N/A,ID: 攒rp,University(College): N/A,Check Date: 2019-12-03,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Mechanical Engineering,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=827910,Checkee CaseNum: 827910,Last Name: N/A,First Name: N/A,ID: ivy,University(College): N/A,Check Date: 2019-12-03,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ChengDu,Years in Usa: 0,Major: CS,Status: Clear,Country: N/A,Complete Date: 2019-12-31,"Note: case generated 12.02 据说是敏感专业，面签会提前一天被触发（J1签证之前被check了的，20天出签，可能是这个原因）
case updated：12.03 秒check，面签没有3分钟
12.10 无更
12.30 updated
12.31 Issued
祝愿大伙儿早日Issue！"
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=827963,Checkee CaseNum: 827963,Last Name: N/A,First Name: N/A,ID: GreatWall,University(College): N/A,Check Date: 2019-12-03,Degree: N/A,Visa Type: B1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: EE,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828005,Checkee CaseNum: 828005,Last Name: N/A,First Name: N/A,ID: 金鱼,University(College): N/A,Check Date: 2019-12-03,Degree: N/A,Visa Type: H1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: CS,Status: Clear,Country: N/A,Complete Date: 2019-12-17,Note: My case was approved by VO during interview. But still went through AP for 15 days.
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828140,Checkee CaseNum: 828140,Last Name: N/A,First Name: N/A,ID: AAKUAIGUO,University(College): N/A,Check Date: 2019-12-03,Degree: N/A,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Geoscience/Geoinformatics,Status: Clear,Country: N/A,Complete Date: 2020-01-02,"Note: Cased created: 12.02
First: 12.03
Second:12.31
Last update: 01.02, issued
F1 Post STEM OPT, VO asked supporting documents: CV, detailed company description, complete itinerary and sponsorship letter. He said that it takes a couple of weeks and it obviously takes more than that."
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828254,Checkee CaseNum: 828254,Last Name: N/A,First Name: N/A,ID: AA0099WZB7,University(College): N/A,Check Date: 2019-12-03,Degree: N/A,Visa Type: H1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: EE,Status: Clear,Country: N/A,Complete Date: 2020-01-08,"Note: 12/3 interview. Female VO, ask to submit company info. Done same day.

Case created: 12/02
1st update: 12/03
2nd update: 01/07
Issued: 01/08"
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828299,Checkee CaseNum: 828299,Last Name: N/A,First Name: N/A,ID: PeternBoxer,University(College): N/A,Check Date: 2019-12-03,Degree: N/A,Visa Type: H4,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Chinese,Status: Pending,Country: United States,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828337,Checkee CaseNum: 828337,Last Name: N/A,First Name: N/A,ID: wencheck,University(College): N/A,Check Date: 2019-12-03,Degree: N/A,Visa Type: B2,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: CS,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note: 12.3 check
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828377,Checkee CaseNum: 828377,Last Name: N/A,First Name: N/A,ID: wangzheng,University(College): N/A,Check Date: 2019-12-03,Degree: Ph.D,Visa Type: H1,Visa Entry: Renewal,Employer: Google,Job Title: SWE,US Consulate: ShangHai,Years in Usa: 7,Major: N/A,Status: Clear,Country: N/A,Complete Date: 2020-01-08,"Note: Updated on Jan 7 Afternoon
Issued on Jan 8 Morning"
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828394,Checkee CaseNum: 828394,Last Name: 123,First Name: 123,ID: 123456ACBD,University(College): N/A,Check Date: 2019-12-03,Degree: Ph.D,Visa Type: H1,Visa Entry: Renewal,Employer: N/A,Job Title: Software Engineer,US Consulate: BeiJing,Years in Usa: 4,Major: CS,Status: Clear,Country: China,Complete Date: 2020-01-07,"Note: 2019/12/02 Created
2019/12/03 Interview and update.
2020/01/06 Update
2020/01/07 Issued"
Track,https://www.checkee.info/main.php?dispdate=2019-12,2019-12,192,167,0,359,21,https://www.checkee.info/personal_detail.php?casenum=828420,Checkee CaseNum: 828420,Last Name: N/A,First Name: N/A,ID: 再不过就是,University(College): N/A,Check Date: 2019-12-03,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,"Major: Geography,之前RS",Status: Pending,Country: N/A,Complete Date: 0000-00-00,"Note: 3号面签，4号南京中信总部补交材料
本科敏感专业，卡了研究生交流项目
求求快点过，不想成为失学儿童"
